Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2008","2008","kg/ha","10.5549","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2008","2008","t","13586.9755","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2008","2008","kg/ha","31.6699","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2009","2009","t","32009.25","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2009","2009","kg/ha","74.5777","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2009","2009","t","3599.3762","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2009","2009","kg/ha","8.3861","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2009","2009","t","10962.0175","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2009","2009","kg/ha","25.5402","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2010","2010","t","31335.15","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2010","2010","kg/ha","73.2527","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2010","2010","t","4289.7386","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2010","2010","kg/ha","10.0282","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2010","2010","t","12926.088","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2010","2010","kg/ha","30.2175","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2011","2011","t","33091.8","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2011","2011","kg/ha","77.4689","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2011","2011","t","4021.4678","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2011","2011","kg/ha","9.4144","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2011","2011","t","12635.588","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2011","2011","kg/ha","29.5803","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2012","2012","t","25461.982","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2012","2012","kg/ha","59.5803","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2012","2012","t","3432.0076","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2012","2012","kg/ha","8.0308","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2012","2012","t","10996.2093","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2012","2012","kg/ha","25.7308","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2013","2013","t","28850.6225","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2013","2013","kg/ha","67.4864","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2013","2013","t","4128.8738","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2013","2013","kg/ha","9.6581","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2013","2013","t","9610.6783","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2013","2013","kg/ha","22.481","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2014","2014","t","27809.3655","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2014","2014","kg/ha","65.437","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2014","2014","t","3925.9387","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2014","2014","kg/ha","9.238","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2014","2014","t","10563.1116","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2014","2014","kg/ha","24.8556","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2015","2015","t","26925.906","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2015","2015","kg/ha","63.6231","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2015","2015","t","3956.8081","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2015","2015","kg/ha","9.3495","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2015","2015","t","10538.8839","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2015","2015","kg/ha","24.9023","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2016","2016","t","27916.343","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2016","2016","kg/ha","65.8803","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2016","2016","t","4939.8039","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2016","2016","kg/ha","11.6575","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2016","2016","t","9742.0192","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2016","2016","kg/ha","22.9904","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2017","2017","t","30051.1505","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2017","2017","kg/ha","71.0281","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2017","2017","t","3558.2642","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2017","2017","kg/ha","8.4102","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2017","2017","t","9154.8606","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2017","2017","kg/ha","21.6382","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2018","2018","t","28752.346","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2018","2018","kg/ha","67.9146","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2018","2018","t","4058.7236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2018","2018","kg/ha","9.5869","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2018","2018","t","9418.2773","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2018","2018","kg/ha","22.2465","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2019","2019","t","27736.8175","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2019","2019","kg/ha","65.446","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2019","2019","t","3808.191","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2019","2019","kg/ha","8.9856","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2019","2019","t","9519.9","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2019","2019","kg/ha","22.4625","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2020","2020","t","35150.164","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2020","2020","kg/ha","82.699","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2020","2020","t","4039.9843","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2020","2020","kg/ha","9.505","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2020","2020","t","8023.8598","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2020","2020","kg/ha","18.878","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2021","2021","t","35615.727","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2021","2021","kg/ha","84.6602","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2021","2021","t","3534.0359","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2021","2021","kg/ha","8.4006","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2021","2021","t","11577.3691","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2021","2021","kg/ha","27.5199","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5087","Mineral fertilizers","2022","2022","t","32570.727","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2022","2022","kg/ha","77.2454","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5087","Mineral fertilizers","2022","2022","t","3289.8759","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2022","2022","kg/ha","7.8023","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5087","Mineral fertilizers","2022","2022","t","8672.3691","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2022","2022","kg/ha","20.5676","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1961","1961","t","60987.6778","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1961","1961","kg/ha","149.3698","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1961","1961","t","14695.6355","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1961","1961","kg/ha","35.9922","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1961","1961","t","86968.1056","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1961","1961","kg/ha","213.0005","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1962","1962","t","60889.7936","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1962","1962","kg/ha","148.4393","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1962","1962","t","14593.7843","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1962","1962","kg/ha","35.5772","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1962","1962","t","87297.9219","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1962","1962","kg/ha","212.8179","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1963","1963","t","59472.3256","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1963","1963","kg/ha","148.384","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1963","1963","t","14341.6974","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1963","1963","kg/ha","35.7827","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1963","1963","t","84762.6093","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1963","1963","kg/ha","211.4836","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1964","1964","t","59373.201","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1964","1964","kg/ha","149.63","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1964","1964","t","14418.6725","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1964","1964","kg/ha","36.3374","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1964","1964","t","83943.3631","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1964","1964","kg/ha","211.5508","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1965","1965","t","62718.9838","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1965","1965","kg/ha","159.6715","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1965","1965","t","15374.3098","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1965","1965","kg/ha","39.1403","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1965","1965","t","87715.3279","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1965","1965","kg/ha","223.3079","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1966","1966","t","62299.0764","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1966","1966","kg/ha","161.1878","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1966","1966","t","15162.7883","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1966","1966","kg/ha","39.231","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1966","1966","t","87545.6762","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1966","1966","kg/ha","226.5089","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1967","1967","t","63752.7396","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1967","1967","kg/ha","168.08","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1967","1967","t","15580.6032","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1967","1967","kg/ha","41.0773","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1967","1967","t","89256.4634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1967","1967","kg/ha","235.3189","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1968","1968","t","65282.0242","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1968","1968","kg/ha","173.5762","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1968","1968","t","16111.4837","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1968","1968","kg/ha","42.8383","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1968","1968","t","90535.2726","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1968","1968","kg/ha","240.7213","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1969","1969","t","64897.4817","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1969","1969","kg/ha","172.1419","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1969","1969","t","16005.3438","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1969","1969","kg/ha","42.4545","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1969","1969","t","89848.8151","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1969","1969","kg/ha","238.3258","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1970","1970","t","65066.0277","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1970","1970","kg/ha","174.5802","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1970","1970","t","16030.9978","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1970","1970","kg/ha","43.0131","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1970","1970","t","90117.8169","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1970","1970","kg/ha","241.7972","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1971","1971","t","63525.2291","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1971","1971","kg/ha","170.0809","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1971","1971","t","15734.004","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1971","1971","kg/ha","42.1258","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1971","1971","t","87581.9185","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1971","1971","kg/ha","234.4897","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1972","1972","t","64201.8702","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1972","1972","kg/ha","168.9523","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1972","1972","t","15926.693","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1972","1972","kg/ha","41.9123","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1972","1972","t","88324.1839","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1972","1972","kg/ha","232.4321","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1973","1973","t","67387.6292","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1973","1973","kg/ha","177.2892","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1973","1973","t","16859.9871","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1973","1973","kg/ha","44.3567","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1973","1973","t","91625.2682","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1973","1973","kg/ha","241.0557","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1974","1974","t","68143.6344","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1974","1974","kg/ha","177.9207","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1974","1974","t","16988.7273","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1974","1974","kg/ha","44.357","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1974","1974","t","92873.8949","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1974","1974","kg/ha","242.4906","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7275","Cropland nitrogen","5062","Manure applied to Soils","1975","1975","t","67169.2892","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1975","1975","kg/ha","172.983","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7280","Cropland phosphorus","5062","Manure applied to Soils","1975","1975","t","16691.1602","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1975","1975","kg/ha","42.9852","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7282","Cropland potassium","5062","Manure applied to Soils","1975","1975","t","91905.5872","E","Estimated value",""
"ESB","Cropland Nutrient Balance","756","Switzerland","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1975","1975","kg/ha","236.6871","E","Estimated value",""
